,frame,character,emotion,phonem,blinking_choice,eyes_emotion_choice,intensity,eyes_position,mouth_image_path,pause,word,head_direction,screen_mode,background_type,background_name,body_action,body_path,reaction_bool,reaction,zoom,eye_path,head_rotation,head_path,background_path,key
2425,2425,9,glare,L,not_blinking,glare,True,M,./images/mouth/character_9/sad/l_s.png,False,publicly,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareLglare_2_MTrueMMplainplainwallwhybody11l_s0.0
2426,2426,9,glare,L,not_blinking,glare,True,M,./images/mouth/character_9/sad/l_s.png,False,publicly,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareLglare_2_MTrueMMplainplainwallwhybody11l_s0.0
2427,2427,9,glare,IH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,publicly,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareIH0glare_2_MTrueMMplainplainwallwhybody11a_e_s0.0
2428,2428,9,glare,IH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,publicly,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareIH0glare_2_MTrueMMplainplainwallwhybody11a_e_s0.0
2429,2429,9,glare,K,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,publicly,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareKglare_2_MTrueMMplainplainwallwhybody11a_e_s0.0
2430,2430,9,glare,K,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,publicly,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareKglare_2_MTrueMMplainplainwallwhybody11a_e_s0.0
2431,2431,9,glare,IY0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,publicly,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareIY0glare_2_MTrueMMplainplainwallwhybody11a_e_s0.0
2432,2432,9,glare,IY0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,publicly,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareIY0glare_2_MTrueMMplainplainwallwhybody11a_e_s0.0
2433,2433,9,glare,AH0,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,available,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAH0glare_2_MTrueMMplainplainwallwhybody11a_e_s0.0
2434,2434,9,glare,V,not_blinking,glare,True,M,./images/mouth/character_9/sad/f_s.png,False,available,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareVglare_2_MTrueMMplainplainwallwhybody11f_s0.0
2435,2435,9,glare,V,not_blinking,glare,True,M,./images/mouth/character_9/sad/f_s.png,False,available,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareVglare_2_MTrueMMplainplainwallwhybody11f_s0.0
2436,2436,9,glare,EY1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,available,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareEY1glare_2_MTrueMMplainplainwallwhybody11a_e_s0.0
2437,2437,9,glare,EY1,not_blinking,glare,True,M,./images/mouth/character_9/sad/a_e_s.png,False,available,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareEY1glare_2_MTrueMMplainplainwallwhybody11a_e_s0.0
2438,2438,9,glare,L,not_blinking,glare,True,M,./images/mouth/character_9/sad/l_s.png,False,available,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareLglare_2_MTrueMMplainplainwallwhybody11l_s0.0
2439,2439,9,glare,B,not_blinking,glare,True,M,./images/mouth/character_9/sad/m_b_close_s.png,False,available,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_M.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareBglare_2_MTrueMMplainplainwallwhybody11m_b_close_s0.0
2440,2440,9,glare,Y,not_blinking,glare,True,L,./images/mouth/character_9/sad/o_small_s.png,False,you,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareYglare_2_LTrueLMplainplainwallwhybody11o_small_s0.0
2441,2441,9,glare,Y,not_blinking,glare,True,L,./images/mouth/character_9/sad/o_small_s.png,False,you,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareYglare_2_LTrueLMplainplainwallwhybody11o_small_s0.0
2442,2442,9,glare,UW1,not_blinking,glare,True,L,./images/mouth/character_9/sad/o_small_s.png,False,you,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareUW1glare_2_LTrueLMplainplainwallwhybody11o_small_s0.0
2443,2443,9,glare,UW1,not_blinking,glare,True,L,./images/mouth/character_9/sad/o_small_s.png,False,you,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareUW1glare_2_LTrueLMplainplainwallwhybody11o_small_s0.0
2444,2444,9,sad,,not_blinking,glare,True,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,why,./images/body/character_9/why/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare_2/glare_2_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_2_LTrueLMplainplainwallwhybody11m_b_close_s0.0
2445,2445,9,glare,G,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,guys,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareGglare_LFalseLMplainplainwallanswerbody11d_j_ch_s0.0
2446,2446,9,glare,G,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,guys,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareGglare_LFalseLMplainplainwallanswerbody11d_j_ch_s0.0
2447,2447,9,glare,G,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,guys,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareGglare_LFalseLMplainplainwallanswerbody11d_j_ch_s0.0
2448,2448,9,glare,AY1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,guys,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAY1glare_LFalseLMplainplainwallanswerbody11a_e_s0.0
2449,2449,9,glare,AY1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,guys,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAY1glare_LFalseLMplainplainwallanswerbody11a_e_s0.0
2450,2450,9,glare,AY1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,guys,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAY1glare_LFalseLMplainplainwallanswerbody11a_e_s0.0
2451,2451,9,glare,Z,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,guys,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareZglare_LFalseLMplainplainwallanswerbody11d_j_ch_s0.0
2452,2452,9,glare,Z,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,guys,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareZglare_LFalseLMplainplainwallanswerbody11d_j_ch_s0.0
2453,2453,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody11m_b_close_s0.0
2454,2454,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody11m_b_close_s0.0
2455,2455,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody11m_b_close_s0.0
2456,2456,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody11m_b_close_s0.0
2457,2457,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody11m_b_close_s0.0
2458,2458,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,1,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody11m_b_close_s0.0
2459,2459,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2460,2460,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2461,2461,9,glare,TH,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,through,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareTHglare_LFalseLMplainplainwallanswerbody1-3th_s0.0
2462,2462,9,glare,TH,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,through,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareTHglare_LFalseLMplainplainwallanswerbody1-3th_s0.0
2463,2463,9,glare,R,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,through,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareRglare_LFalseLMplainplainwallanswerbody1-3th_s0.0
2464,2464,9,glare,R,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,through,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareRglare_LFalseLMplainplainwallanswerbody1-3th_s0.0
2465,2465,9,glare,UW1,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,through,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareUW1glare_LFalseLMplainplainwallanswerbody1-3o_small_s0.0
2466,2466,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2467,2467,9,glare,AH0,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,a,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAH0glare_LFalseLMplainplainwallanswerbody1-3a_e_s0.0
2468,2468,9,glare,AH0,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,a,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAH0glare_LFalseLMplainplainwallanswerbody1-3a_e_s0.0
2469,2469,9,glare,W,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareWglare_LFalseLMplainplainwallanswerbody1-3o_small_s0.0
2470,2470,9,glare,W,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareWglare_LFalseLMplainplainwallanswerbody1-3o_small_s0.0
2471,2471,9,glare,W,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareWglare_LFalseLMplainplainwallanswerbody1-3o_small_s0.0
2472,2472,9,glare,EH1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareEH1glare_LFalseLMplainplainwallanswerbody1-3a_e_s0.0
2473,2473,9,glare,EH1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareEH1glare_LFalseLMplainplainwallanswerbody1-3a_e_s0.0
2474,2474,9,glare,EH1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareEH1glare_LFalseLMplainplainwallanswerbody1-3a_e_s0.0
2475,2475,9,glare,B,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareBglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2476,2476,9,glare,B,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareBglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2477,2477,9,glare,B,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareBglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2478,2478,9,glare,S,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareSglare_LFalseLMplainplainwallanswerbody1-3d_j_ch_s0.0
2479,2479,9,glare,S,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareSglare_LFalseLMplainplainwallanswerbody1-3d_j_ch_s0.0
2480,2480,9,glare,S,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareSglare_LFalseLMplainplainwallanswerbody1-3d_j_ch_s0.0
2481,2481,9,glare,AY2,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAY2glare_LFalseLMplainplainwallanswerbody1-3a_e_s0.0
2482,2482,9,glare,AY2,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareAY2glare_LFalseLMplainplainwallanswerbody1-3a_e_s0.0
2483,2483,9,glare,T,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareTglare_LFalseLMplainplainwallanswerbody1-3th_s0.0
2484,2484,9,glare,T,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,website,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9glareTglare_LFalseLMplainplainwallanswerbody1-3th_s0.0
2485,2485,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2486,2486,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2487,2487,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2488,2488,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes_blinking/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2489,2489,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes_blinking/glare/02.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnan02FalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2490,2490,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes_blinking/glare/03.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnan03FalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2491,2491,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes_blinking/glare/04.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnan04FalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2492,2492,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes_blinking/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2493,2493,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2494,2494,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2495,2495,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
2496,2496,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,./images/body/character_9/answer/body1.png,False,glare,0.0,./images/eyes/character_9/side_eyes/glare/glare_L.png,-3,./images/head/character_9/M.png,./images/background/plain/character_9/wall.png,9sadnanglare_LFalseLMplainplainwallanswerbody1-3m_b_close_s0.0
