frame,character,emotion,phonem,blinking_choice,eyes_emotion_choice,intensity,eyes_position,mouth_image_path,pause,word,head_direction,screen_mode,background_type,background_name,body_action,body_path,reaction_bool,reaction,zoom 
2462,9,glare,TH,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,through,M,plain,plain,wall,answer,,False,glare,0.0
2463,9,glare,R,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,through,M,plain,plain,wall,answer,,False,glare,0.0
2464,9,glare,R,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,through,M,plain,plain,wall,answer,,False,glare,0.0
2465,9,glare,UW1,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,through,M,plain,plain,wall,answer,,False,glare,0.0
2466,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2467,9,glare,AH0,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,a,M,plain,plain,wall,answer,,False,glare,0.0
2468,9,glare,AH0,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,a,M,plain,plain,wall,answer,,False,glare,0.0
2469,9,glare,W,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2470,9,glare,W,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2471,9,glare,W,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2472,9,glare,EH1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2473,9,glare,EH1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2474,9,glare,EH1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2475,9,glare,B,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2476,9,glare,B,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2477,9,glare,B,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2478,9,glare,S,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2479,9,glare,S,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2480,9,glare,S,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2481,9,glare,AY2,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2482,9,glare,AY2,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2483,9,glare,T,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2484,9,glare,T,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,website,M,plain,plain,wall,answer,,False,glare,0.0
2485,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2486,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2487,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2488,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2489,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2490,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2491,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2492,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2493,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2494,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2495,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2496,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2497,9,glare,P,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,False,please,M,plain,plain,wall,answer,,False,glare,0.0
2498,9,glare,P,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,False,please,M,plain,plain,wall,answer,,False,glare,0.0
2499,9,glare,L,not_blinking,glare,False,L,./images/mouth/character_9/sad/l_s.png,False,please,M,plain,plain,wall,answer,,False,glare,0.0
2500,9,glare,L,not_blinking,glare,False,L,./images/mouth/character_9/sad/l_s.png,False,please,M,plain,plain,wall,answer,,False,glare,0.0
2501,9,glare,IY1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,please,M,plain,plain,wall,answer,,False,glare,0.0
2502,9,glare,IY1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,please,M,plain,plain,wall,answer,,False,glare,0.0
2503,9,glare,Z,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,please,M,plain,plain,wall,answer,,False,glare,0.0
2504,9,glare,Z,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,please,M,plain,plain,wall,answer,,False,glare,0.0
2505,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2506,9,glare,D,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,do,M,plain,plain,wall,answer,,False,glare,0.0
2507,9,glare,D,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,do,M,plain,plain,wall,answer,,False,glare,0.0
2508,9,glare,D,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,do,M,plain,plain,wall,answer,,False,glare,0.0
2509,9,glare,UW1,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,do,M,plain,plain,wall,answer,,False,glare,0.0
2510,9,glare,UW1,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,do,M,plain,plain,wall,answer,,False,glare,0.0
2511,9,glare,SH,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,share,M,plain,plain,wall,answer,,False,glare,0.0
2512,9,glare,SH,not_blinking,glare,False,L,./images/mouth/character_9/sad/d_j_ch_s.png,False,share,M,plain,plain,wall,answer,,False,glare,0.0
2513,9,glare,EH1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,share,M,plain,plain,wall,answer,,False,glare,0.0
2514,9,glare,EH1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,share,M,plain,plain,wall,answer,,False,glare,0.0
2515,9,glare,R,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,share,M,plain,plain,wall,answer,,False,glare,0.0
2516,9,glare,R,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,share,M,plain,plain,wall,answer,,False,glare,0.0
2517,9,glare,Y,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,your,M,plain,plain,wall,answer,,False,glare,0.0
2518,9,glare,Y,not_blinking,glare,False,L,./images/mouth/character_9/sad/o_small_s.png,False,your,M,plain,plain,wall,answer,,False,glare,0.0
2519,9,glare,AO1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,your,M,plain,plain,wall,answer,,False,glare,0.0
2520,9,glare,AO1,not_blinking,glare,False,L,./images/mouth/character_9/sad/a_e_s.png,False,your,M,plain,plain,wall,answer,,False,glare,0.0
2521,9,glare,R,not_blinking,glare,False,L,./images/mouth/character_9/sad/th_s.png,False,your,M,plain,plain,wall,answer,,False,glare,0.0
2522,9,sad,,not_blinking,glare,False,L,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2523,9,glare,TH,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2524,9,glare,TH,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2525,9,glare,TH,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2526,9,glare,TH,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2527,9,glare,AO1,not_blinking,glare,False,R,./images/mouth/character_9/sad/a_e_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2528,9,glare,AO1,not_blinking,glare,False,R,./images/mouth/character_9/sad/a_e_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2529,9,glare,AO1,not_blinking,glare,False,R,./images/mouth/character_9/sad/a_e_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2530,9,glare,AO1,not_blinking,glare,False,R,./images/mouth/character_9/sad/a_e_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2531,9,glare,T,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2532,9,glare,T,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2533,9,glare,T,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2534,9,glare,T,not_blinking,glare,False,R,./images/mouth/character_9/sad/th_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2535,9,glare,S,not_blinking,glare,False,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2536,9,glare,S,not_blinking,glare,False,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2537,9,glare,S,not_blinking,glare,False,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,thoughts,M,plain,plain,wall,answer,,False,glare,0.0
2538,9,sad,,not_blinking,glare,False,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2539,9,sad,,not_blinking,glare,False,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2540,9,sad,,not_blinking,glare,False,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2541,9,glare,AH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,and,M,plain,plain,wall,answer,,False,glare,0.0
2542,9,glare,AH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,and,M,plain,plain,wall,answer,,False,glare,0.0
2543,9,glare,AH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,and,M,plain,plain,wall,answer,,False,glare,0.0
2544,9,glare,AH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,and,M,plain,plain,wall,answer,,False,glare,0.0
2545,9,glare,N,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,and,M,plain,plain,wall,answer,,False,glare,0.0
2546,9,glare,N,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,and,M,plain,plain,wall,answer,,False,glare,0.0
2547,9,glare,N,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,and,M,plain,plain,wall,answer,,False,glare,0.0
2548,9,glare,N,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,and,M,plain,plain,wall,answer,,False,glare,0.0
2549,9,glare,D,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,and,M,plain,plain,wall,answer,,False,glare,0.0
2550,9,glare,D,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,and,M,plain,plain,wall,answer,,False,glare,0.0
2551,9,glare,D,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,and,M,plain,plain,wall,answer,,False,glare,0.0
2552,9,glare,D,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,and,M,plain,plain,wall,answer,,False,glare,0.0
2553,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2554,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2555,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2556,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2557,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2558,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2559,9,glare,S,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2560,9,glare,S,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2561,9,glare,AH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2562,9,glare,AH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2563,9,glare,B,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2564,9,glare,K,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2565,9,glare,K,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2566,9,glare,R,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2567,9,glare,R,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2568,9,glare,AY1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2569,9,sad,,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,answer,,False,glare,0.0
2570,9,glare,S,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2571,9,glare,S,not_blinking,glare,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2572,9,glare,AH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2573,9,glare,AH0,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2574,9,glare,B,not_blinking,glare,True,R,./images/mouth/character_9/sad/m_b_close_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2575,9,glare,K,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2576,9,glare,K,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2577,9,glare,R,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2578,9,glare,R,not_blinking,glare,True,R,./images/mouth/character_9/sad/th_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2579,9,glare,AY1,not_blinking,glare,True,R,./images/mouth/character_9/sad/a_e_s.png,False,subscribe,M,plain,plain,wall,answer,,False,glare,0.0
2580,9,spoked,M,not_blinking,spoked,True,R,./images/mouth/character_9/sad/m_b_close_s.png,False,my,M,plain,plain,wall,answer,,False,spoked,0.0
2581,9,spoked,M,not_blinking,spoked,True,R,./images/mouth/character_9/sad/m_b_close_s.png,False,my,M,plain,plain,wall,answer,,False,spoked,0.0
2582,9,spoked,M,not_blinking,spoked,True,R,./images/mouth/character_9/sad/m_b_close_s.png,False,my,M,plain,plain,wall,answer,,False,spoked,0.0
2583,9,spoked,AY1,not_blinking,spoked,True,R,./images/mouth/character_9/sad/a_e_s.png,False,my,M,plain,plain,wall,answer,,False,spoked,0.0
2584,9,spoked,AY1,not_blinking,spoked,True,R,./images/mouth/character_9/sad/a_e_s.png,False,my,M,plain,plain,wall,answer,,False,spoked,0.0
2585,9,spoked,CH,not_blinking,spoked,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,channel,M,plain,plain,wall,question,,False,spoked,0.0
2586,9,spoked,CH,not_blinking,spoked,True,R,./images/mouth/character_9/sad/d_j_ch_s.png,False,channel,M,plain,plain,wall,question,,False,spoked,0.0
2587,9,spoked,AE1,not_blinking,spoked,True,R,./images/mouth/character_9/sad/a_e_s.png,False,channel,M,plain,plain,wall,question,,False,spoked,0.0
2588,9,spoked,AE1,not_blinking,spoked,True,R,./images/mouth/character_9/sad/a_e_s.png,False,channel,M,plain,plain,wall,question,,False,spoked,0.0
2589,9,spoked,N,not_blinking,spoked,True,R,./images/mouth/character_9/sad/th_s.png,False,channel,M,plain,plain,wall,question,,False,spoked,0.0
2590,9,spoked,N,not_blinking,spoked,True,R,./images/mouth/character_9/sad/th_s.png,False,channel,M,plain,plain,wall,question,,False,spoked,0.0
2591,9,spoked,AH0,not_blinking,spoked,True,R,./images/mouth/character_9/sad/a_e_s.png,False,channel,M,plain,plain,wall,question,,False,spoked,0.0
2592,9,spoked,L,not_blinking,spoked,True,R,./images/mouth/character_9/sad/l_s.png,False,channel,M,plain,plain,wall,question,,False,spoked,0.0
2593,9,sad,,not_blinking,spoked,True,R,./images/mouth/character_9/sad/m_b_close_s.png,True,,M,plain,plain,wall,question,,False,spoked,0.0
